ID	DOCULECT	CONCEPT	VALUE	TOKENS	COGIDS	BORID
3512	Wenzhou	thick	gau²⁴	g au ²⁴	655	1327
3513	Changsha	thick	xəi⁴¹	x əu ⁴¹	655	1329
3514	Loudi	thick	ɣɤ¹¹	ɣ ɤ ¹¹	655	1329
3515	Nanchang	thick	hɛu²¹	h ɛu ²¹	655	1329
3516	Meixian	thick	pʰun³³	pʰ u n ³³	657	1331
3517	Guilin	thick	xai²⁵ ɕi²²	x ai ²⁵ + ɕ i ²²	655 656	1328
3518	Guangzhou	thick	hɐu²³	h ɐu ²³	655	1329
3519	Fuzhou	thick	kau²⁴²	k au ²⁴²	655	1329
3520	Xiamen	thick	kau²²	k au ²²	655	1329
335	Beijing	thin	pɑu³⁵	p ɑu ³⁵	97	1332
336	Ha_erbin	thin	pɤ²⁴	p ɤ ²⁴	97	1332
337	Jinan	thin	pɤ⁵³	p ɤ ⁵³	97	1332
338	Rongcheng	thin	pɔ³⁵	p ɔ ³⁵	97	1332
339	Taiyuan	thin	pəʔ⁵⁴*	p ə ʔ ⁵⁴	97	1332
340	Xi_an	thin	po²⁴	p o ²⁴	97	1332
341	Chengdu	thin	po²¹	p o ²¹	97	1332
342	Nanjing	thin	poʔ⁵	p o ʔ ⁵	97	1332
343	Jixi	thin	pʰoʔ³²*	pʰ o ʔ ³²	97	1332
344	Suzhou	thin	boʔ²³*	b o ʔ ²³	97	1332
345	Wenzhou	thin	bo²³	b o ²³	97	1332
346	Changsha	thin	po²⁴	p o ²⁴	97	1332
347	Loudi	thin	pʰo¹¹	pʰ o ¹¹	97	1332
348	Nanchang	thin	pʰɔʔ⁵	pʰ ɔ ʔ ⁵	97	1332
349	Meixian	thin	pʰok⁵	pʰ o k ⁵	97	1332
350	Guilin	thin	pɑu²²	p ɑu ²²	97	1332
351	Guangzhou	thin	pɔk²	p ɔ k ²	97	1332
352	Fuzhou	thin	poʔ⁵	p o ʔ ⁵	97	1332
353	Xiamen	thin	poʔ⁵	p o ʔ ⁵	97	1332
1586	Beijing	think	ɕiɑŋ²¹³	ɕ j ɑ ŋ ²¹³	347	1333
1587	Ha_erbin	think	ɕiaŋ²¹³	ɕ j a ŋ ²¹³	347	1333
1588	Jinan	think	ɕiɑŋ⁴⁵	ɕ j ɑ ŋ ⁴⁵	347	1333
1589	Rongcheng	think	siaŋ²¹³	s j a ŋ ²¹³	347	1333
1590	Taiyuan	think	ɕɪɒ̃⁵³	ɕ j ɒ̃ ⁵³	347	1333
1591	Xi_an	think	ɕiɑŋ⁵³	ɕ j ɑ ŋ ⁵³	347	1333
1592	Chengdu	think	ɕiaŋ⁵³	ɕ j a ŋ ⁵³	347	1333
1593	Nanjing	think	ɕiɑ̃¹¹	ɕ j ɑ̃ ¹¹	347	1333
1594	Jixi	think	ɕiõ²¹³	ɕ j õ ²¹³	347	1333
1595	Suzhou	think	siã⁵²	s j ã ⁵²	347	1333
1596	Wenzhou	think	ɕi²⁴	ɕ i ²⁴	347	1333
1597	Changsha	think	ɕian⁴¹	ɕ j a n ⁴¹	347	1333
1598	Loudi	think	ɕiɔŋ⁴²	ɕ j ɔ ŋ ⁴²	347	1333
1599	Nanchang	think	ɕiɔŋ²¹³	ɕ j ɔ ŋ ²¹³	347	1333
1600	Meixian	think	sioŋ³¹	s j o ŋ ³¹	347	1333
1601	Guilin	think	ɕiɑŋ²³	ɕ j ɑ ŋ ²³	347	1333
1602	Guangzhou	think	sœŋ³⁵	s œ ŋ ³⁵	347	1333
1603	Fuzhou	think	suoŋ³²	s w o ŋ ³²	347	1333
1604	Xiamen	think	siũ²²	s j ũ ²²	347	1333
502	Beijing	three	san⁵⁵	s a n ⁵⁵	131	1347
503	Ha_erbin	three	san⁴⁴	s a n ⁴⁴	131	1347
504	Jinan	three	sæ̃²¹⁴	s æ̃ ²¹⁴	131	1347
505	Rongcheng	three	sɐn⁵²	s ɐ n ⁵²	131	1347
506	Taiyuan	three	sæ̃²¹	s æ̃ ²¹	131	1347
507	Xi_an	three	sæ̃²¹	s æ̃ ²¹	131	1347
508	Chengdu	three	san⁴⁵	s a n ⁴⁵	131	1347
509	Nanjing	three	sɑ̃³¹	s ɑ̃ ³¹	131	1347
510	Jixi	three	sɔ⁵⁵	s ɔ ⁵⁵	131	1347
511	Suzhou	three	sᴇ⁴⁴	s e̞ ⁴⁴	131	1347
512	Wenzhou	three	sa⁴⁴	s a ⁴⁴	131	1347
513	Changsha	three	san³³	s a n ³³	131	1347
514	Loudi	three	sã⁴⁴	s ã ⁴⁴	131	1347
515	Nanchang	three	san⁴²	s a n ⁴²	131	1347
516	Meixian	three	sam³³	s a m ³³	131	1347
517	Guilin	three	sã⁴²	s ã ⁴²	131	1347
518	Guangzhou	three	sam⁵⁵	s a m ⁵⁵	131	1347
519	Fuzhou	three	saŋ⁵⁵	s a ŋ ⁵⁵	131	1347
520	Xiamen	three	sã⁵⁵	s ã ⁵⁵	131	1347
205	Beijing	throw	ʐəŋ⁵⁵	ʐ ə ŋ ⁵⁵	60	1348
206	Ha_erbin	throw	ʐəŋ⁴⁴	ʐ ə ŋ ⁴⁴	60	1348
207	Jinan	throw	ləŋ²¹⁴	l ə ŋ ²¹⁴	60	1348
208	Rongcheng	throw	liau³³⁴	l j au ³³⁴	61	1349
209	Taiyuan	throw	zəŋ⁵³	z ə ŋ ⁵³	60	1348
210	Xi_an	throw	liɑu⁴⁴	l j ɑu ⁴⁴	61	1349
211	Chengdu	throw	zən⁴⁵	z ə n ⁴⁵	60	1348
212	Chengdu	throw	suai⁵³	s w ai ⁵³	62	1350
213	Nanjing	throw	suə³¹	s w ə ³¹	63	1351
214	Jixi	throw	pʰɤ⁵⁵	pʰ ɤ ⁵⁵	64	1352
215	Suzhou	throw	toʔ⁴	t o ʔ ⁴	65	1353
216	Wenzhou	throw	ga²²	g a ²²	68	1354
217	Changsha	throw	ʐən¹³	ʐ ə n ¹³	60	1359
218	Changsha	throw	ɕuai⁴¹	ɕ w ai ⁴¹	62	1350
219	Loudi	throw	liɤ¹¹	l j ɤ ¹¹	61	1349
220	Loudi	throw	iɔ³⁵	j ɔ ³⁵	765	1358
221	Nanchang	throw	lɨn²¹	l ɨ n ²¹	60	1360
222	Nanchang	throw	tiu⁴²	t j u ⁴²	69	1355
223	Meixian	throw	tiu³³	t j u ³³	69	1355
224	Guilin	throw	tiou⁴²	t j ou ⁴²	69	1361
225	Guangzhou	throw	tiu⁵⁵	t j u ⁵⁵	69	1362
226	Fuzhou	throw	lieu⁵⁵	l j eu ⁵⁵	69	1363
227	Fuzhou	throw	kœʔ⁵	k œ ʔ ⁵	764	1357
228	Fuzhou	throw	kʰœ³²	kʰ œ ³²	70	1356
229	Xiamen	throw	liŋ⁵⁵	l i ŋ ⁵⁵	60	1364
3865	Beijing	tie	kʰuən²¹⁴	kʰ w ə n ²¹⁴	696	1370
3866	Ha_erbin	tie	kʰuən²¹³	kʰ w ə n ²¹³	696	1370
3867	Jinan	tie	kʰuẽ⁴⁵	kʰ w ẽ ⁴⁵	696	1370
3868	Rongcheng	tie	paŋ²¹⁴	p a ŋ ²¹⁴	697	1372
3869	Taiyuan	tie	kʰuŋ⁵³	kʰ u ŋ ⁵³	696	1370
3870	Taiyuan	tie	tsaʔ²	ts a ʔ ²	698	1373
3871	Xi_an	tie	kʰuẽ⁵³	kʰ w ẽ ⁵³	696	1370
3872	Xi_an	tie	tsɑ²¹	ts ɑ ²¹	698	1373
3873	Chengdu	tie	kʰuɛn⁵³⁻⁵⁵ tɕʰi⁵³	kʰ w ɛ n ⁵³ + tɕʰ i ⁵³	696 245	1371
3874	Chengdu	tie	tsa²¹	ts a ²¹	698	1373
3875	Nanjing	tie	kʰuən¹¹	kʰ w ə n ¹¹	696	1370
3876	Jixi	tie	põ²¹³	p õ ²¹³	697	1372
3877	Suzhou	tie	kʰuən⁵²	kʰ w ə n ⁵²	696	1370
3878	Suzhou	tie	tsaʔ⁴	ts a ʔ ⁴	698	1373
3879	Wenzhou	tie	ɦo²¹	ɦ o ²¹	696	1365
3880	Changsha	tie	kʰuən⁴¹	kʰ w ə n ⁴¹	696	1370
3881	Loudi	tie	kʰun⁴²	kʰ u n ⁴²	696	1370
3882	Loudi	tie	tsa¹³	ts a ¹³	698	1373
3883	Loudi	tie	diɔ̃¹³	d j ɔ̃ ¹³	766	1375
3884	Nanchang	tie	kʰun²¹³	kʰ u n ²¹³	696	1370
3885	Nanchang	tie	tsat⁵	ts a t ⁵	698	1373
3886	Nanchang	tie	tʰiaʔ⁵	tʰ j a ʔ ⁵	767	1376
3887	Meixian	tie	kʰun³¹	kʰ u n ³¹	696	1370
3888	Guilin	tie	kʰuɤŋ²²	kʰ w ɤ ŋ ²²	696	1366
3889	Guangzhou	tie	kʰuɐn³⁵	kʰ w ɐ n ³⁵	696	1370
3890	Fuzhou	tie	kʰuŋ³²	kʰ u ŋ ³²	696	1367
3891	Fuzhou	tie	tsaʔ²⁴*	ts a ʔ ²⁴	698	1368
3892	Xiamen	tie	kʰun⁵³	kʰ u n ⁵³	696	1369
3893	Xiamen	tie	pak⁵	p a k ⁵	699	1374
644	Beijing	tongue	ʂɤ³⁵	ʂ ɤ ³⁵	143	1377
645	Ha_erbin	tongue	ʂɤ²⁴ tʰou⁰	ʂ ɤ ²⁴ + tʰ ou ⁰	143 319	1380
646	Jinan	tongue	ʂɤ⁵³⁻⁴⁵ tʰou⁰	ʂ ɤ ⁵³ + tʰ ou ⁰	143 319	1380
647	Rongcheng	tongue	ʃɛ³⁵ tʰə⁰	ʃ ɛ ³⁵ + tʰ ə ⁰	143 319	1380
648	Taiyuan	tongue	ʂəʔ⁵⁴	ʂ ə ʔ ⁵⁴	143	1377
649	Taiyuan	tongue	ʂəʔ⁵⁴ tʰəur²¹	ʂ ə ʔ ⁵⁴ + tʰ əu ²¹	143 319	1380
650	Xi_an	tongue	ʂɤ²⁴ tʰou⁰	ʂ ɤ ²⁴ + tʰ ou ⁰	143 319	1380
651	Chengdu	tongue	se²¹⁻⁵⁵ tʰər²¹⁻⁵⁵	s e ²¹ + tʰ ə ²¹	143 319	1380
652	Nanjing	tongue	seʔ⁵ tʰəɯ¹³	s e ʔ ⁵ + tʰ əɯ ¹³	143 319	1380
653	Jixi	tongue	kʰi²¹³⁻³¹ tɕʰyaʔ³²*	kʰ i ²¹³ + tɕʰ ɥ a ʔ ³²	145 143	1382
654	Suzhou	tongue	zəʔ²³* dʏ¹³⁻³¹	z ə ʔ ²³ + d ʏ ¹³	143 319	1380
655	Wenzhou	tongue	kʰau²⁴²⁻⁴⁵ ji²¹	kʰ au ²⁴² + j i ²¹	145 143	1384
656	Changsha	tongue	sə²⁴ təu⁰	s ə ²⁴ + t əu ⁰	143 319	1380
657	Changsha	tongue	sə²⁴ tsɿ⁰	s ə ²⁴ + ts ɿ ⁰	143 19	1379
658	Loudi	tongue	ɕie³⁵ tsɿ⁰	ɕ j e ³⁵ + ts ɿ ⁰	143 19	1379
659	Nanchang	tongue	sət²¹* tʰɛu⁰	s ə t ²¹ + tʰ ɛu ⁰	143 319	1380
660	Meixian	tongue	sat⁵ ma¹¹	s a t ⁵ + m a ¹¹	143 146	1378
661	Guilin	tongue	ɕie²² tai²²	ɕ j e ²² + t ai ²²	143 319	1380
662	Guangzhou	tongue	sit²	s i t ²	143	1377
663	Fuzhou	tongue	tsʰuoi²¹²⁻⁵⁵ sioʔ⁵	tsʰ w oi ²¹² + s j e ʔ ⁵	147 143	1383
664	Xiamen	tongue	tsiʔ⁵⁻²¹* ia⁵³	ts i ʔ ⁵ + ja ⁵³	143 797	1381
1786	Beijing	tooth	iᴀ³⁵ tʂʰʅ²¹³	j a̠ ³⁵ + ʈʂʰ ʅ ²¹³	363 364	1388
1787	Ha_erbin	tooth	ia²⁴	j a ²⁴	363	1387
1788	Jinan	tooth	ia⁵³ tʂʰʅ⁴⁵	j a ⁵³ + ʈʂʰ ʅ ⁴⁵	363 364	1388
1789	Rongcheng	tooth	ia⁵² tʂʰʅ²¹⁴	j a ⁵² + ʈʂʰ ʅ ²¹⁴	363 364	1388
1790	Taiyuan	tooth	ia²¹ tsʰɿ⁵³	j a ²¹ + tsʰ ɿ ⁵³	363 364	1388
1791	Xi_an	tooth	ȵiɑ²⁴ tsʰɿ⁰	ɲ j ɑ ²⁴ + tsʰ ɿ ⁰	363 364	1388
1792	Chengdu	tooth	ia²¹⁻⁵⁵ tsʰɿ⁰	j a ²¹ + tsʰ ɿ ⁰	363 364	1385
1793	Nanjing	tooth	iɑ¹³ tʂʰʅ¹¹	j ɑ ¹³ + ʈʂʰ ʅ ¹¹	363 364	1388
1794	Jixi	tooth	ŋo⁴⁴⁻³⁵ tsɿ²¹³	ŋ o ⁴⁴ + ts ɿ ²¹³	363 364	1388
1795	Suzhou	tooth	ŋɑ¹³⁻²² tsɿ⁵²⁻³¹	ŋ ɑ ¹³ + ts ɿ ⁵²	363 364	1388
1796	Wenzhou	tooth	ŋo³⁴¹⁻⁴² tsʰɿ²⁴²⁻²²	ŋ o ³⁴¹ + tsʰ ɿ ²⁴²	363 364	1388
1797	Changsha	tooth	ŋa¹³ tsʰɿ⁴¹	ŋ a ¹³ + tsʰ ɿ ⁴¹	363 364	1388
1798	Loudi	tooth	ŋɔ¹³ dzɿ⁴²	ŋ ɔ ¹³ + dz ɿ ⁴²	363 364	1388
1799	Nanchang	tooth	ŋo⁴⁵ tsɿ⁰	ŋ a ⁴⁵ + ts ɿ ⁰	363 364	1388
1800	Meixian	tooth	ŋa¹¹ tsʰɿ³¹	ŋ a ¹¹ + tsʰ ɿ ³¹	363 364	1386
1801	Guilin	tooth	ŋᴀ²² tɕʰi²³⁻³³	ŋ a̠ ²² + tɕʰ i ²³	363 364	1388
1802	Guangzhou	tooth	ŋa²¹ tsʰi³⁵	ŋ a ²¹ + tsʰ i ³⁵	363 364	1388
1803	Fuzhou	tooth	kʰi³²	kʰ i ³²	364	1389
1804	Xiamen	tooth	tsʰui²²⁻²¹ kʰi⁵³	tsʰ w i ²² + kʰ i ⁵³	365 364	1390
810	Beijing	tree	ʂu⁵¹	ʂ u ⁵¹	134	1391
811	Ha_erbin	tree	ʂu⁵³	ʂ u ⁵³	134	1391
812	Jinan	tree	ʂu³¹	ʂ u ³¹	134	1391
813	Rongcheng	tree	ʃy³³⁴	ʃ y ³³⁴	134	1391
814	Taiyuan	tree	su⁴⁵	s u ⁴⁵	134	1391
815	Xi_an	tree	fu⁴⁴	f u ⁴⁴	134	1391
816	Chengdu	tree	su²¹³	s u ²¹³	134	1391
817	Nanjing	tree	su⁴⁴	s u ⁴⁴	134	1391
818	Jixi	tree	ɕy³¹	ɕ y ³¹	134	1391
819	Suzhou	tree	zʯ²³¹	z ʯ ²³¹	134	1391
820	Wenzhou	tree	zɿ²²	z ɿ ²²	134	1393
821	Changsha	tree	ɕy¹¹	ɕ y ¹¹	134	1391
822	Loudi	tree	ʑy¹¹	ʑ y ¹¹	134	1391
823	Nanchang	tree	su²¹	s u ²¹	134	1391
824	Meixian	tree	su⁵⁵ ve⁰	s u ⁵⁵ + v e ⁰	134 67	1392
825	Guilin	tree	ɕy²¹	ɕ y ²¹	134	1391
826	Guangzhou	tree	sy²²	s y ²²	134	1391
827	Fuzhou	tree	tsʰieu²¹²	tsʰ j eu ²¹²	134	1391
828	Xiamen	tree	tsʰiu²²	tsʰ j u ²²	134	1391
2485	Beijing	turn	tʂuan²¹³	ʈʂ w a n ²¹³	529	1397
2486	Ha_erbin	turn	tʂuan²¹³	ʈʂ w a n ²¹³	529	1397
2487	Jinan	turn	tʂuæ̃⁴⁵	ʈʂ w æ̃ ⁴⁵	529	1397
2488	Rongcheng	turn	tʂuɐn²¹⁴	ʈʂ w ɐ n ²¹⁴	529	1397
2489	Taiyuan	turn	tsuæ̃⁴⁵	ts w æ̃ ⁴⁵	529	1397
2490	Xi_an	turn	pfæ̃⁵³	pf æ̃ ⁵³	529	1397
2491	Xi_an	turn	pfæ̃⁴⁴	pf æ̃ ⁴⁴	529	1397
2492	Chengdu	turn	tsuan²¹³	ts w a n ²¹³	529	1397
2493	Nanjing	turn	tsuɑ̃¹¹	ts w ɑ̃ ¹¹	529	1397
2494	Nanjing	turn	tsuɑ̃⁴⁴	ts w ɑ̃ ⁴⁴	529	1397
2495	Jixi	turn	tɕyẽ²¹³	tɕ ɥ ẽ ²¹³	529	1397
2496	Jixi	turn	tɕyẽ³⁵	tɕ ɥ ẽ ³⁵	529	1397
2497	Suzhou	turn	tsø⁴¹²	ts ø ⁴¹²	529	1397
2498	Suzhou	turn	tsø⁵²	ts ø ⁵²	529	1397
2499	Wenzhou	turn	tɕy²⁴	tɕ y ²⁴	529	1397
2500	Changsha	turn	tɕuẽ⁵⁵	tɕ w ẽ ⁵⁵	529	1397
2501	Changsha	turn	tɕyẽ⁴¹	tɕ ɥ ẽ ⁴¹	529	1397
2502	Loudi	turn	tɕyĩ³⁵	tɕ ɥ ĩ ³⁵	529	1397
2503	Loudi	turn	tɕyĩ⁴²	tɕ ɥ ĩ ⁴²	529	1397
2504	Nanchang	turn	tson²¹³	ts o n ²¹³	529	1397
2505	Nanchang	turn	tson⁴⁵	ts o n ⁴⁵	529	1397
2506	Meixian	turn	tson³¹	ts o n ³¹	529	1397
2507	Guilin	turn	tsuã²³	ts w ã ²³	529	1397
2508	Guangzhou	turn	tsyn³³	ts y n ³³	529	1397
2509	Guangzhou	turn	tsyn³⁵	ts y n ³⁵	529	1397
2510	Fuzhou	turn	pɛ³² lɛ³²	p ɛ ³² + l ɛ ³²	209 530	1396
2511	Fuzhou	turn	tuoŋ³²	t w o ŋ ³²	529	1394
2512	Xiamen	turn	tsuan⁵³	ts w a n ⁵³	529	1395
3012	Beijing	two	ər⁵¹	ə ⁵¹	598	1409
3013	Beijing	two	liɑŋ²¹⁴	l j ɑ ŋ ²¹⁴	599	1410
3014	Ha_erbin	two	ər⁵³	ə ⁵³	598	1409
3015	Jinan	two	ər³¹	ə ³¹	598	1409
3016	Jinan	two	liɑŋ⁴⁵	l j ɑ ŋ ⁴⁵	599	1410
3017	Rongcheng	two	ər³³⁴	ə ³³⁴	598	1409
3018	Taiyuan	two	ər⁴⁵	ə ⁴⁵	598	1409
3019	Taiyuan	two	lia⁵³	l j a ⁵³	599	1410
3020	Xi_an	two	ər⁴⁴	ə ⁴⁴	598	1409
3021	Xi_an	two	liɑŋ⁵³	l j ɑ ŋ ⁵³	599	1410
3022	Chengdu	two	ər²¹³	ə ²¹³	598	1398
3023	Chengdu	two	liaŋ⁵³	l j a ŋ ⁵³	599	1410
3024	Nanjing	two	ər⁴⁴	ə ⁴⁴	598	1409
3025	Nanjing	two	ȵiɑ̃¹¹	ɲ j ɑ̃ ¹¹	599	1410
3026	Jixi	two	ẽ³¹	ẽ ³¹	598	1399
3027	Jixi	two	ȵiõ²¹³	ɲ j õ ²¹³	599	1410
3028	Suzhou	two	liã²³¹	l j ã ²³¹	599	1400
3029	Suzhou	two	ȵi²³¹	ɲ i ²³¹	598	1409
3030	Suzhou	two	əl²³¹	ə l ²³¹	598	1401
3031	Wenzhou	two	liə²¹	l j ɛ ²¹	599	1410
3032	Wenzhou	two	ŋ̍²²	ŋ̍ ²²	598	1409
3033	Changsha	two	ə¹¹	ə ¹¹	598	1402
3034	Changsha	two	lian⁴¹	l j a n ⁴¹	599	1410
3035	Loudi	two	ɤ¹¹	ɤ ¹¹	598	1403
3036	Loudi	two	niɔŋ⁴²	n j ɔ ŋ ⁴²	599	1410
3037	Nanchang	two	ɵ²¹	ɵ ²¹	598	1404
3038	Nanchang	two	liɔŋ²¹³	l j ɔ ŋ ²¹³	599	1410
3039	Meixian	two	ŋi⁵³	ŋ i ⁵³	598	1409
3040	Meixian	two	lioŋ³¹	l j o ŋ ³¹	599	1405
3041	Guilin	two	i²¹	i ²¹	598	1406
3042	Guangzhou	two	i²²	i ²²	598	1409
3043	Guangzhou	two	lœŋ³⁵	l œ ŋ ³⁵	599	1407
3044	Fuzhou	two	nɛi²⁴²	n ɛi ²⁴²	598	1408
3045	Fuzhou	two	laŋ²⁴²	l a ŋ ²⁴²	599	1410
3046	Xiamen	two	lŋ̍²²	l ŋ̍ ²²	599	1410
1	Beijing	vomit	tʰu⁵¹	tʰ u ⁵¹	1	1411
2	Ha_erbin	vomit	tʰu⁵³	tʰ u ⁵³	1	1411
3	Jinan	vomit	tʰu³¹	tʰ u ³¹	1	1411
4	Rongcheng	vomit	ou²¹³⁻³⁵ tʰu²¹⁴	ou ²¹³ + tʰ u ²¹⁴	2 1	1416
5	Taiyuan	vomit	tʰu⁵³ lə⁰	tʰ u ⁵³ + l ə ⁰	1 5	1412
6	Xi_an	vomit	ŋou²¹ tʰu⁵³	ŋ ou ²¹ + tʰ u ⁵³	2 1	1416
7	Chengdu	vomit	fa²¹⁻⁵⁵ tʰu⁵³ lo²¹	f a ²¹ + tʰ u ⁵³ + l o ²¹	835 1 5	1419
8	Chengdu	vomit	tʰu⁵³⁻⁵⁵ lo²¹	tʰ u ⁵³ + l o ²¹	1 5	1412
9	Chengdu	vomit	ŋəu⁵³⁻⁴⁵ lo²¹	ŋ əu ⁵³ + l o ²¹	2 5	1417
10	Nanjing	vomit	tʰu⁴⁴	tʰ u ⁴⁴	1	1411
11	Nanjing	vomit	əɯ¹¹⁻²² tʰu⁴⁴⁻²²	əɯ ¹¹ + tʰ u ⁴⁴	2 1	1416
12	Jixi	vomit	fɔ⁵⁵⁻⁴⁵ ŋoʔ³²*	f ɔ ⁵⁵ + ŋ o ʔ ³²	10 7	1414
13	Suzhou	vomit	ʏ⁵²	ʏ ⁵²	2	1420
14	Wenzhou	vomit	tʰøy⁵¹	tʰ øy ⁵¹	1	1411
15	Changsha	vomit	tʰu⁵⁵	tʰ u ⁵⁵	1	1411
16	Loudi	vomit	xue⁴²	x w e ⁴²	768	1418
17	Loudi	vomit	ta³⁵⁻⁵ xue⁴²	t a ³⁵ + x w e ⁴²	9 768	1421
18	Nanchang	vomit	ŋiɛu²¹³	ŋ j ɛu ²¹³	2	1415
19	Nanchang	vomit	tʰu²¹³	tʰ u ²¹³	1	1411
20	Meixian	vomit	pʰon³³	pʰ o n ³³	10	1413
21	Guilin	vomit	tʰu²⁵	tʰ u ²⁵	1	1411
22	Guangzhou	vomit	ŋɐu³⁵ tʰou³³	ŋ ɐu ³⁵ + tʰ ou ³³	2 1	1416
23	Fuzhou	vomit	tʰou²¹²	tʰ ou ²¹²	1	1411
24	Xiamen	vomit	tʰo²¹	tʰ o ²¹	1	1411
2513	Beijing	walk	tsou²¹³	ts ou ²¹³	531	1422
2514	Ha_erbin	walk	tsou²¹³	ts ou ²¹³	531	1422
2515	Jinan	walk	tsou⁴⁵	ts ou ⁴⁵	531	1422
2516	Rongcheng	walk	tsou²¹⁴	ts ou ²¹⁴	531	1422
2517	Taiyuan	walk	tsəu⁵³	ts əu ⁵³	531	1422
2518	Xi_an	walk	tsou⁵³	ts ou ⁵³	531	1422
2519	Chengdu	walk	tsəu⁵³	ts əu ⁵³	531	1422
2520	Nanjing	walk	tsəɯ¹¹	ts əɯ ¹¹	531	1422
2521	Jixi	walk	xẽ⁴⁴	x ẽ ⁴⁴	532	1423
2522	Suzhou	walk	bæ¹³	b æ ¹³	533	1424
2523	Wenzhou	walk	tsau²⁴	ts au ²⁴	531	1422
2524	Changsha	walk	tsəu⁴¹	ts əu ⁴¹	531	1422
2525	Loudi	walk	tɕio⁴²	tɕ io ⁴²	531	1422
2526	Nanchang	walk	tsɛu²¹³	ts ɛu ²¹³	531	1422
2527	Meixian	walk	hin¹¹	h i n ¹¹	532	1423
2528	Guilin	walk	xei²²	x ei ²²	532	1423
2529	Guangzhou	walk	tsɐu³⁵	ts ɐu ³⁵	531	1422
2530	Fuzhou	walk	kiaŋ⁵³	k j a ŋ ⁵³	532	1423
2531	Xiamen	walk	kiã²⁴	k j ã ²⁴	532	1423
1567	Beijing	wash	ɕi²¹³	ɕ i ²¹³	346	1425
1568	Ha_erbin	wash	ɕi²¹³	ɕ i ²¹³	346	1425
1569	Jinan	wash	ɕi⁴⁵	ɕ i ⁴⁵	346	1425
1570	Rongcheng	wash	si²¹⁴	s i ²¹⁴	346	1425
1571	Taiyuan	wash	ɕi⁵³	ɕ i ⁵³	346	1425
1572	Xi_an	wash	ɕi⁵³	ɕ i ⁵³	346	1425
1573	Chengdu	wash	ɕi⁵³	ɕ i ⁵³	346	1425
1574	Nanjing	wash	ɕi¹¹	ɕ i ¹¹	346	1425
1575	Jixi	wash	si²¹³	s i ²¹³	346	1425
1576	Suzhou	wash	dɑ²³¹	d ɑ ²³¹	346	1425
1577	Wenzhou	wash	sei²⁴²	s ei ²⁴²	346	1425
1578	Changsha	wash	ɕi⁴¹	ɕ i ⁴¹	346	1425
1579	Loudi	wash	ɕi⁴²	ɕ i ⁴²	346	1425
1580	Nanchang	wash	ɕi²¹³	ɕ i ²¹³	346	1425
1581	Meixian	wash	se³¹	s e ³¹	346	1425
1582	Guilin	wash	ɕi²³	ɕ i ²³	346	1425
1583	Guangzhou	wash	sɐi³⁵	s ɐi ³⁵	346	1425
1584	Fuzhou	wash	sɛ³²	s ɛ ³²	346	1425
1585	Xiamen	wash	sue⁵³	s w e ⁵³	346	1425
907	Beijing	water	ʂuei²¹³	ʂ w ei ²¹³	194	1426
908	Ha_erbin	water	ʂuei²¹³	ʂ w ei ²¹³	194	1426
909	Jinan	water	ʂuei⁴⁵	ʂ w ei ⁴⁵	194	1426
910	Rongcheng	water	ʂuei²¹³	ʂ w ei ²¹³	194	1426
911	Taiyuan	water	suei⁵³	s w ei ⁵³	194	1426
912	Xi_an	water	fei⁵³	f ei ⁵³	194	1426
913	Chengdu	water	suei⁵³	s w ei ⁵³	194	1426
914	Nanjing	water	suei¹¹	s w ei ¹¹	194	1426
915	Jixi	water	ɕy²¹³	ɕ y ²¹³	194	1426
916	Suzhou	water	sʯ⁵²	s ʯ ⁵²	194	1426
917	Wenzhou	water	sɿ²⁴	s ɿ ²⁴	194	1426
918	Changsha	water	ɕyei⁴¹	ɕ ɥ ei ⁴¹	194	1426
919	Loudi	water	ɕy⁴²	ɕ y ⁴²	194	1426
920	Nanchang	water	sui²¹³	s w i ²¹³	194	1426
921	Meixian	water	sui³¹	s w i ³¹	194	1426
922	Guilin	water	suei²³	s w ei ²³	194	1426
923	Guangzhou	water	søy³⁵	s øy ³⁵	194	1426
924	Fuzhou	water	tsuoi³²	ts w oi ³²	194	1426
925	Xiamen	water	tsui⁵³	ts w i ⁵³	194	1426
731	Beijing	wet	ʂʅ⁵⁵	ʂ ʅ ⁵⁵	161	1443
732	Ha_erbin	wet	ʂʅ⁴⁴	ʂ ʅ ⁴⁴	161	1443
733	Jinan	wet	ʂʅ²¹⁴	ʂ ʅ ²¹⁴	161	1443
734	Rongcheng	wet	ʃi²¹⁴	ʃ i ²¹⁴	161	1443
735	Taiyuan	wet	səʔ²	s ə ʔ ²	161	1443
736	Xi_an	wet	tʂɑu²⁴	tʂʰ ɑu ²⁴	162	1444
737	Chengdu	wet	sɿ²¹	s ɿ ²¹	161	1443
738	Nanjing	wet	tsʰɔ¹³	tsʰ ɔ ¹³	162	1444
739	Jixi	wet	tʰi³⁵⁻⁵³ ni⁴⁴	tʰ i ³⁵ + n i ⁴⁴	163 164	1445
740	Suzhou	wet	səʔ⁴	s ə ʔ ⁴	161	1443
741	Wenzhou	wet	sai⁴¹	s ai ⁴¹	161	1443
742	Changsha	wet	sɿ²⁴	s ɿ ²⁴	161	1443
743	Loudi	wet	ɕi¹³	ɕ i ¹³	161	1443
744	Nanchang	wet	sɨt⁵	s ɨ t ⁵	161	1443
745	Meixian	wet	səp¹	s ə p ¹	161	1443
