ID	DOCULECT	SUBGROUP	CONCEPT_ID	CONCEPT	CONCEPT_CHINESE	TOKENS	CHRACTERS	COGID	WENYAN
1431	Wenzhou	Wu	68	tail	尾巴	m ei ²⁴ + p o ⁴⁴ + ŋ̍ ⁰	尾	279	2
1432	Changsha	Xiang	68	tail	尾巴	w ei ⁴¹ + p a ⁰	尾	279	2
1433	Loudi	Xiang	68	tail	尾巴	w i ⁴² + p a ⁰	尾	279	3
1434	Nanchang	Gan	68	tail	尾巴	w i ²¹³ + p a ⁰	尾	279	2
1435	Meixian	Hakka	68	tail	尾巴	m i ³³ + p a ³³	尾	279	2
1436	Guilin	Pinghua	68	tail	尾巴	w ei ²³ + p a̠ ⁴²	尾	279	2
1437	Guangzhou	Yue	68	tail	尾巴	m ei ²³	尾	279	2
1438	Fuzhou	Min	68	tail	尾巴	m w oi ³² + m w oi ³²	尾 尾	280	1 1
1439	Xiamen	Min	68	tail	尾巴	m e ⁵³ + p a ⁵⁵	尾	279	1
1440	Xiamen	Min	68	tail	尾巴	m e ⁵³	尾	279	1
1441	Beijing	Mandarin	69	smell	聞	w ə n ³⁵	聞	281	2
1442	Ha_erbin	Mandarin	69	smell	聞	w ə n ²⁴	聞	281	2
1443	Jinan	Mandarin	69	smell	聞	v ẽ ⁵³	聞	281	2
1444	Rongcheng	Mandarin	69	smell	聞	w ə n ⁵²	聞	281	2
1445	Taiyuan	Jin	69	smell	聞	v ə ŋ ²¹	聞	281	2
1446	Xi_an	Mandarin	69	smell	聞	v ẽ ²⁴	聞	281	2
1447	Chengdu	Mandarin	69	smell	聞	w ə n ²¹	聞	281	2
1448	Nanjing	Mandarin	69	smell	聞	w ə n ¹³	聞	281	2
1449	Jixi	Hui	69	smell	聞	pʰ ɑ̃ ³⁵	碰	282	2
1450	Suzhou	Wu	69	smell	聞	m ə n ¹³	聞	281	2
1451	Wenzhou	Wu	69	smell	聞	h o ŋ ⁵¹	嗅	283	2
1452	Changsha	Xiang	69	smell	聞	w ə n ¹³	聞	281	2
1453	Loudi	Xiang	69	smell	聞	ɕ j ɤ ŋ ³⁵	嗅	283	2
1454	Nanchang	Gan	69	smell	聞	u n ⁴⁵	聞	281	2
1455	Nanchang	Gan	69	smell	聞	ɕ j u ŋ ⁴⁵	嗅	283	2
1456	Meixian	Hakka	69	smell	聞	pʰ i ⁵³	鼻	64	2
1457	Guilin	Pinghua	69	smell	聞	w ɤ ŋ ²²	聞	281	2
1458	Guangzhou	Yue	69	smell	聞	m ɐ n ²¹	聞	281	2
1459	Fuzhou	Min	69	smell	聞	p ɛi ²⁴²	鼻	64	2
1460	Xiamen	Min	69	smell	聞	pʰ i ²²	鼻	64	2
1461	Beijing	Mandarin	70	I	我	w o ²¹³	我	284	2
1462	Ha_erbin	Mandarin	70	I	我	w o ²¹³	我	284	2
1463	Jinan	Mandarin	70	I	我	v ɔ ⁴⁵	我	284	2
1464	Rongcheng	Mandarin	70	I	我	w ɔ ²¹⁴	我	284	2
1465	Taiyuan	Jin	70	I	我	ɣ ɤ ⁵³	我	284	2
1466	Xi_an	Mandarin	70	I	我	ŋ ɤ ⁵³	我	284	2
1467	Chengdu	Mandarin	70	I	我	ŋ o ⁵³	我	284	2
1468	Nanjing	Mandarin	70	I	我	o ¹¹	我	284	2
1469	Jixi	Hui	70	I	我	ɔ ²¹³	我	284	2
1470	Suzhou	Wu	70	I	我	ŋ əu ²³¹	我	284	3
1471	Wenzhou	Wu	70	I	我	ŋ̍ ²⁴	我	284	3
1472	Changsha	Xiang	70	I	我	ŋ o ⁴¹	我	284	3
1473	Loudi	Xiang	70	I	我	ŋ̍ ⁴²	我	284	3
1474	Nanchang	Gan	70	I	我	ŋ o ²¹³	我	284	3
1475	Meixian	Hakka	70	I	我	ŋ ai ¹¹	我	284	1
1476	Guilin	Pinghua	70	I	我	w o ²³	我	284	2
1477	Guangzhou	Yue	70	I	我	ŋ ɔ ²³	我	284	2
1478	Fuzhou	Min	70	I	我	ŋ w ai ³²	我	284	1
1479	Xiamen	Min	70	I	我	ŋ w a ⁵³	我	284	1
1502	Beijing	Mandarin	72	five	五	u ²¹³	五	299	2
1503	Ha_erbin	Mandarin	72	five	五	u ²¹³	五	299	2
1504	Jinan	Mandarin	72	five	五	u ⁴⁵	五	299	2
1505	Rongcheng	Mandarin	72	five	五	u ²¹⁴	五	299	2
1506	Taiyuan	Jin	72	five	五	u ⁵³	五	299	2
1507	Xi_an	Mandarin	72	five	五	u ⁵³	五	299	2
1508	Chengdu	Mandarin	72	five	五	u ⁵³	五	299	2
1509	Nanjing	Mandarin	72	five	五	u ¹¹	五	299	2
1510	Jixi	Hui	72	five	五	v u ²¹³	五	299	2
1511	Suzhou	Wu	72	five	五	ŋ̍ ²³¹	五	299	2
1512	Wenzhou	Wu	72	five	五	ŋ̍ ²⁴	五	299	2
1513	Changsha	Xiang	72	five	五	u ⁴¹	五	299	2
1514	Loudi	Xiang	72	five	五	u ⁴²	五	299	2
1515	Nanchang	Gan	72	five	五	ŋ̍ ²¹³	五	299	2
1516	Meixian	Hakka	72	five	五	n̩ ³¹	五	299	2
1517	Guilin	Pinghua	72	five	五	ŋ̍ ²³	五	299	2
1518	Guangzhou	Yue	72	five	五	ŋ̍ ²³	五	299	2
1519	Fuzhou	Min	72	five	五	ŋ ou ²⁴²	五	299	1
1520	Xiamen	Min	72	five	五	g ɔ ²²	五	299	1
1521	Beijing	Mandarin	73	fog	霧	u ⁵¹	霧	300	2
1522	Ha_erbin	Mandarin	73	fog	霧	u ⁵³	霧	300	2
1523	Jinan	Mandarin	73	fog	霧	u ³¹	霧	300	2
1524	Rongcheng	Mandarin	73	fog	霧	u ³³⁴	霧	300	2
1525	Taiyuan	Jin	73	fog	霧	u ⁴⁵	霧	300	2
1526	Xi_an	Mandarin	73	fog	霧	v u ⁴⁴	霧	300	2
1527	Chengdu	Mandarin	73	fog	霧	u ²¹³	霧	300	2
1528	Nanjing	Mandarin	73	fog	霧	u ⁴⁴	霧	300	2
1529	Jixi	Hui	73	fog	霧	v u ³¹	霧	300	3
1530	Suzhou	Wu	73	fog	霧	m i ¹³ + l əu ²³¹	迷 露	301	3 2
1531	Wenzhou	Wu	73	fog	霧	m ø ²²	幔	302	3
1532	Changsha	Xiang	73	fog	霧	ts au ⁵⁵ + ts ɿ ⁰	罩	303	2
1533	Loudi	Xiang	73	fog	霧	u ¹¹	霧	300	3
1534	Nanchang	Gan	73	fog	霧	u ²¹	霧	300	2
1535	Meixian	Hakka	73	fog	霧	m u ŋ ¹¹ + s a ³³	蒙 纱	304	2 2
1536	Guilin	Pinghua	73	fog	霧	u ²¹ + tɕʰ i ⁴²	霧	300	3
1537	Guangzhou	Yue	73	fog	霧	m ou ²²	霧	300	2
1538	Fuzhou	Min	73	fog	霧	m w o ⁵³	霧	300	1
1539	Xiamen	Min	73	fog	霧	b u ²²	霧	300	2
1540	Beijing	Mandarin	74	knee	膝	tɕʰ i ⁵⁵	膝	305	3
1541	Ha_erbin	Mandarin	74	knee	膝	ɕ i ²¹³ + k ai ⁵³	膝 蓋	306	2 2
1542	Ha_erbin	Mandarin	74	knee	膝	p ɤ ²¹³ + l ə ŋ ⁰ + k a ⁵³	波 棱 蓋	307	2 2 2
1543	Jinan	Mandarin	74	knee	膝	tɕʰ i ²¹⁴ + k a ²¹	膝 蓋	306	3 2
1544	Rongcheng	Mandarin	74	knee	膝	p ɔ ⁵² + l ə ⁰ + k ai ³³⁴	波 棱 蓋	307	2 2 2
1545	Taiyuan	Jin	74	knee	膝	ɕ j ə ʔ ²	膝	305	2
1546	Taiyuan	Jin	74	knee	膝	ɕ j ə ʔ ² + k ai ⁴⁵	膝 蓋	306	2 2
1547	Xi_an	Mandarin	74	knee	膝	tɕʰ i ²¹	膝	305	3
1548	Xi_an	Mandarin	74	knee	膝	kʰ ɯ ²¹ + tɕʰ i ²¹ + k ɛ ⁴⁴	膝 蓋	306	3 2
1549	Chengdu	Mandarin	74	knee	膝	kʰ e ²¹ + ɕ i ²¹ + tʰ ə ²¹	膝	305	2
1550	Nanjing	Mandarin	74	knee	膝	ɕ i ʔ ⁵ + k ɛ ⁴⁴ + k u ʔ ⁵	膝 蓋 骨	308	2 2 2
1551	Nanjing	Mandarin	74	knee	膝	p o ³¹ + l o ¹³ + k ə ⁴⁴	波 棱 蓋	307	2 2 2
1552	Nanjing	Mandarin	74	knee	膝	kʰ u ⁴⁴ + tɕʰ i ⁰ + tʰ ɯ ¹³	膝	305	3
1553	Jixi	Hui	74	knee	膝	tɕ y o ʔ ³² + ɕ j e ʔ ⁵⁵ + tʰ i ⁴⁴	腳 膝	309	2 2
1554	Suzhou	Wu	74	knee	膝	tɕ j ɑ ʔ ⁴ + m ø ¹³ + d ʏ ¹³	腳 饅	310	2 2
1555	Wenzhou	Wu	74	knee	膝	tɕ j a ⁴¹ + kʰ ø ⁴¹ + d ɤu ³⁴¹	腳 胐	311	2 2
1556	Changsha	Xiang	74	knee	膝	ɕ i ²⁴	膝	305	2
1557	Changsha	Xiang	74	knee	膝	ɕ i ²⁴ + k ai ⁵⁵	膝 蓋	306	2 2
1558	Changsha	Xiang	74	knee	膝	ɕ i ²⁴ + t əu ¹³ + k u ⁰	膝 骨	312	2 2
1559	Changsha	Xiang	74	knee	膝	k ə ²⁴ + ɕ i ²⁴ + k u ⁰	膝 骨	312	2 2
1560	Loudi	Xiang	74	knee	膝	tɕʰ i ¹³ + d j ɤ ¹³ + k u ⁰	膝 骨	312	3 2
1561	Nanchang	Gan	74	knee	膝	tɕʰ i t ⁵ + k ai ⁴²	膝 蓋	306	3 2
1562	Meixian	Hakka	74	knee	膝	tsʰ i t ¹ + tʰ eu ¹¹	膝	305	3
1563	Guilin	Pinghua	74	knee	膝	ɕ y ⁵⁵ + t ai ²²	膝	305	2
1564	Guangzhou	Yue	74	knee	膝	s ɐ t ⁵ + tʰ ɐu ²¹	膝	305	2
1565	Fuzhou	Min	74	knee	膝	kʰ a ⁵⁵ + β u ʔ ²⁴ + tʰ au ⁵³	骹 腹	313	1 2
1566	Xiamen	Min	74	knee	膝	kʰ a ²² + tʰ au ²⁴ + h u ⁵⁵	骹 趺	314	1 1
1567	Beijing	Mandarin	75	wash	洗	ɕ i ²¹³	洗	315	2
1568	Ha_erbin	Mandarin	75	wash	洗	ɕ i ²¹³	洗	315	2
1569	Jinan	Mandarin	75	wash	洗	ɕ i ⁴⁵	洗	315	2
1570	Rongcheng	Mandarin	75	wash	洗	s i ²¹⁴	洗	315	2
1571	Taiyuan	Jin	75	wash	洗	ɕ i ⁵³	洗	315	2
1572	Xi_an	Mandarin	75	wash	洗	ɕ i ⁵³	洗	315	2
1573	Chengdu	Mandarin	75	wash	洗	ɕ i ⁵³	洗	315	2
1574	Nanjing	Mandarin	75	wash	洗	ɕ i ¹¹	洗	315	2
1575	Jixi	Hui	75	wash	洗	s i ²¹³	洗	315	2
1576	Suzhou	Wu	75	wash	洗	d ɑ ²³¹	汏	316	2
1577	Wenzhou	Wu	75	wash	洗	s ei ²⁴²	洗	315	2
1578	Changsha	Xiang	75	wash	洗	ɕ i ⁴¹	洗	315	2
1579	Loudi	Xiang	75	wash	洗	ɕ i ⁴²	洗	315	2
1580	Nanchang	Gan	75	wash	洗	ɕ i ²¹³	洗	315	2
1581	Meixian	Hakka	75	wash	洗	s e ³¹	洗	315	2
1582	Guilin	Pinghua	75	wash	洗	ɕ i ²³	洗	315	2
1583	Guangzhou	Yue	75	wash	洗	s ɐi ³⁵	洗	315	2
1584	Fuzhou	Min	75	wash	洗	s ɛ ³²	洗	315	1
1585	Xiamen	Min	75	wash	洗	s w e ⁵³	洗	315	1
1586	Beijing	Mandarin	76	think	想	ɕ j ɑ ŋ ²¹³	想	317	2
1587	Ha_erbin	Mandarin	76	think	想	ɕ j a ŋ ²¹³	想	317	2
1588	Jinan	Mandarin	76	think	想	ɕ j ɑ ŋ ⁴⁵	想	317	2
1589	Rongcheng	Mandarin	76	think	想	s j a ŋ ²¹³	想	317	2
1590	Taiyuan	Jin	76	think	想	ɕ j ɒ̃ ⁵³	想	317	2
1591	Xi_an	Mandarin	76	think	想	ɕ j ɑ ŋ ⁵³	想	317	2
1592	Chengdu	Mandarin	76	think	想	ɕ j a ŋ ⁵³	想	317	2
1593	Nanjing	Mandarin	76	think	想	ɕ j ɑ̃ ¹¹	想	317	2
1594	Jixi	Hui	76	think	想	ɕ j õ ²¹³	想	317	2
1595	Suzhou	Wu	76	think	想	s j ã ⁵²	想	317	2
1596	Wenzhou	Wu	76	think	想	ɕ i ²⁴	想	317	2
1597	Changsha	Xiang	76	think	想	ɕ j a n ⁴¹	想	317	2
1598	Loudi	Xiang	76	think	想	ɕ j ɔ ŋ ⁴²	想	317	2
1599	Nanchang	Gan	76	think	想	ɕ j ɔ ŋ ²¹³	想	317	2
1600	Meixian	Hakka	76	think	想	s j o ŋ ³¹	想	317	2
1601	Guilin	Pinghua	76	think	想	ɕ j ɑ ŋ ²³	想	317	2
1602	Guangzhou	Yue	76	think	想	s œ ŋ ³⁵	想	317	2
1603	Fuzhou	Min	76	think	想	s w o ŋ ³²	想	317	1
1604	Xiamen	Min	76	think	想	s j ũ ²²	想	317	1
1605	Beijing	Mandarin	77	small	小	ɕ j ɑu ²¹³	小	318	2
1606	Ha_erbin	Mandarin	77	small	小	ɕ j au ²¹³	小	318	2
1607	Jinan	Mandarin	77	small	小	ɕ j ɔ ⁴⁵	小	318	2
1608	Rongcheng	Mandarin	77	small	小	s j au ²¹⁴	小	318	2
1609	Taiyuan	Jin	77	small	小	ɕ j au ⁵³	小	318	2
1610	Xi_an	Mandarin	77	small	小	ɕ j ɑu ⁵³	小	318	2
1611	Chengdu	Mandarin	77	small	小	ɕ j au ⁵³	小	318	2
1612	Nanjing	Mandarin	77	small	小	ɕ j ɔ ¹¹	小	318	2
1613	Jixi	Hui	77	small	小	ɕ j e ²¹³	小	318	2
1614	Suzhou	Wu	77	small	小	s j æ ⁵²	小	318	2
1615	Wenzhou	Wu	77	small	小	s ai ²⁴	琐	319	1
1616	Changsha	Xiang	77	small	小	ɕ j au ⁴¹	小	318	2
1617	Changsha	Xiang	77	small	小	ɕ i ⁵⁵	細	320	2
1618	Loudi	Xiang	77	small	小	ɕ j ɤ ⁴²	小	318	2
1619	Nanchang	Gan	77	small	小	ɕ j ɛu ²¹³	小	318	2
1620	Meixian	Hakka	77	small	小	s e ⁵³	細	320	2
1621	Guilin	Pinghua	77	small	小	ɕ i ²⁴	細	320	2
1622	Guangzhou	Yue	77	small	小	s j u ³⁵	小	318	2
1623	Fuzhou	Min	77	small	小	n ɔu ŋ ²⁴²	嫩	321	1
1624	Fuzhou	Min	77	small	小	s ɑ ²¹²	細	320	2
1625	Xiamen	Min	77	small	小	s w e ²¹	细	320	1
1626	Beijing	Mandarin	78	laugh	笑	ɕ j ɑu ⁵¹	笑	322	2
1627	Ha_erbin	Mandarin	78	laugh	笑	ɕ j au ⁵³	笑	322	2
1628	Ha_erbin	Mandarin	78	laugh	笑	l ɤ ⁵³	樂	323	2
1629	Jinan	Mandarin	78	laugh	笑	ɕ j ɔ ³¹	笑	322	2
1630	Rongcheng	Mandarin	78	laugh	笑	s j au ³³⁴	笑	322	2
1631	Taiyuan	Jin	78	laugh	笑	ɕ j au ⁴⁵	笑	322	2
1632	Xi_an	Mandarin	78	laugh	笑	ɕ j ɑu ⁴⁴	笑	322	2
1633	Chengdu	Mandarin	78	laugh	笑	ɕ j au ²¹³	笑	322	2
1634	Nanjing	Mandarin	78	laugh	笑	ɕ j ɔ ⁴⁴	笑	322	2
1635	Jixi	Hui	78	laugh	笑	ɕ j e ³⁵	笑	322	2
1636	Suzhou	Wu	78	laugh	笑	s j æ ⁴¹²	笑	322	2
1637	Wenzhou	Wu	78	laugh	笑	ɕ j ɛ ⁵¹	笑	322	2
1638	Changsha	Xiang	78	laugh	笑	ɕ j au ⁵⁵	笑	322	2
1639	Loudi	Xiang	78	laugh	笑	s j ɤ ³⁵	笑	322	2
1640	Nanchang	Gan	78	laugh	笑	ɕ j ɛu ⁴⁵	笑	322	2
1641	Meixian	Hakka	78	laugh	笑	s j au ⁵³	笑	322	2
1642	Guilin	Pinghua	78	laugh	笑	ɕ j ɑu ²⁵	笑	322	2
1643	Guangzhou	Yue	78	laugh	笑	s j u ³³	笑	322	2
1644	Fuzhou	Min	78	laugh	笑	tsʰ j eu ²¹²	笑	322	1
1645	Xiamen	Min	78	laugh	笑	tsʰ j o ²¹	笑	322	1
1646	Beijing	Mandarin	79	heart	心	ɕ i n ⁵⁵	心	324	2
1647	Ha_erbin	Mandarin	79	heart	心	ɕ i n ⁴⁴	心	324	2
1648	Jinan	Mandarin	79	heart	心	ɕ j ẽ ²¹⁴	心	324	2
1649	Rongcheng	Mandarin	79	heart	心	s i n ⁵²	心	324	2
1650	Taiyuan	Jin	79	heart	心	ɕ i n ²¹	心	324	2
1651	Xi_an	Mandarin	79	heart	心	ɕ j ẽ ²¹	心	324	2
1652	Chengdu	Mandarin	79	heart	心	ɕ i n ⁴⁵	心	324	2
1653	Nanjing	Mandarin	79	heart	心	ɕ i n ³¹	心	324	2
1654	Jixi	Hui	79	heart	心	ɕ j ɑ̃ ⁵⁵	心	324	2
1655	Suzhou	Wu	79	heart	心	s i n ⁴⁴	心	324	2
1656	Wenzhou	Wu	79	heart	心	s a ŋ ⁴⁴	心	324	2
1657	Changsha	Xiang	79	heart	心	ɕ i n ³³	心	324	2
1658	Loudi	Xiang	79	heart	心	ɕ i n ⁴⁴	心	324	2
1659	Nanchang	Gan	79	heart	心	ɕ i n ⁴²	心	324	2
1660	Meixian	Hakka	79	heart	心	s i m ³³	心	324	2
1661	Guilin	Pinghua	79	heart	心	ɕ i ŋ ⁴²	心	324	2
1662	Guangzhou	Yue	79	heart	心	s ɐ m ⁵⁵	心	324	2
1663	Fuzhou	Min	79	heart	心	s i ŋ ⁵⁵	心	324	2
1664	Xiamen	Min	79	heart	心	s i m ⁵⁵	心	324	2
1665	Beijing	Mandarin	80	heart [compound]	?	ɕ i n ⁵⁵ + ts ɑ ŋ ⁵¹	心 臟	325	2 2
1666	Ha_erbin	Mandarin	80	heart [compound]	?	ɕ i n ⁴⁴ + ts a ŋ ⁵³	心 臟	325	2 2
1667	Jinan	Mandarin	80	heart [compound]	?	ɕ j ẽ ²¹³ + ts ɑ ŋ ²¹	心 臟	325	2 2
1668	Rongcheng	Mandarin	80	heart [compound]	?	s i n ⁵² + ts a ŋ ³³⁴	心 臟	325	2 2
1669	Taiyuan	Jin	80	heart [compound]	?	ɕ i n ²¹ + ts ɒ̃ ⁴⁵	心 臟	325	2 2
1670	Xi_an	Mandarin	80	heart [compound]	?	ɕ j ẽ ²¹ + ts ɑ ŋ ⁴⁴	心 臟	325	2 2
1671	Chengdu	Mandarin	80	heart [compound]	?	ɕ i n ⁴⁵	心	324	2
1672	Nanjing	Mandarin	80	heart [compound]	?	ɕ i n ³¹ + ts ɑ̃ ⁴⁴	心 臟	325	2 2
1673	Jixi	Hui	80	heart [compound]	?	ɕ j ɑ̃ ⁵⁵ + tsʰ ɔ ³¹	心 臟	325	2 2
1674	Suzhou	Wu	80	heart [compound]	?	s i n ⁴⁴ + z ɑ̃ ⁴⁴	心 臟	325	2 2
1675	Wenzhou	Wu	80	heart [compound]	?	s a ŋ ⁴⁴ + z w ɔ ²²	心 臟	325	2 2
1676	Changsha	Xiang	80	heart [compound]	?	ɕ i n ³³ + ts a n ¹¹	心 臟	325	2 2
1677	Loudi	Xiang	80	heart [compound]	?	ɣ w ẽ ¹³ + ɕ i n ⁴⁴	完 心	326	2 2
1678	Nanchang	Gan	80	heart [compound]	?	ɕ i n ⁴² + ts ɔ ŋ ⁴²	心 臟	325	2 3
1679	Meixian	Hakka	80	heart [compound]	?	s i m ³³ + tsʰ o ŋ ⁵³	心 臟	325	2 2
1680	Guilin	Pinghua	80	heart [compound]	?	ɕ i ŋ ⁴² + ts ɑ ŋ ²¹	心 臟	325	2 2
1681	Guangzhou	Yue	80	heart [compound]	?	s ɐ m ⁵³ + ts ɔ ŋ ²²	心 臟	325	2 2
1682	Fuzhou	Min	80	heart [compound]	?	s i ŋ ⁵⁵ + ŋ ou ŋ ²⁴²	心 臟	325	2 2
1683	Xiamen	Min	80	heart [compound]	?	s i m ⁵⁵ + ts ɔ ŋ ²²	心 臟	325	2 2
1684	Beijing	Mandarin	81	new	新	ɕ i n ⁵⁵	新	327	2
1685	Ha_erbin	Mandarin	81	new	新	ɕ i n ⁴⁴	新	327	2
1686	Jinan	Mandarin	81	new	新	ɕ j ẽ ²¹⁴	新	327	2
1687	Rongcheng	Mandarin	81	new	新	s i n ⁵²	新	327	2
1688	Taiyuan	Jin	81	new	新	ɕ i ŋ ²¹	新	327	2
1689	Xi_an	Mandarin	81	new	新	ɕ j ẽ ²¹	新	327	2
1690	Chengdu	Mandarin	81	new	新	ɕ i n ⁴⁵	新	327	2
1691	Nanjing	Mandarin	81	new	新	ɕ i n ³¹	新	327	2
1692	Jixi	Hui	81	new	新	ɕ j ɑ̃ ⁵⁵	新	327	2
1693	Suzhou	Wu	81	new	新	s i n ⁴⁴	新	327	2
1694	Wenzhou	Wu	81	new	新	s a ŋ ⁴⁴	新	327	2
1695	Changsha	Xiang	81	new	新	ɕ i n ³³	新	327	2
1696	Loudi	Xiang	81	new	新	ɕ i n ⁴⁴	新	327	2
1697	Nanchang	Gan	81	new	新	ɕ i n ⁴²	新	327	2
1698	Meixian	Hakka	81	new	新	s i n ³³	新	327	2
1699	Guilin	Pinghua	81	new	新	ɕ i ŋ ⁴²	新	327	2
1700	Guangzhou	Yue	81	new	新	s ɐ n ⁵³	新	327	2
1701	Fuzhou	Min	81	new	新	s i ŋ ⁵⁵	新	327	2
1702	Xiamen	Min	81	new	新	s i n ⁵⁵	新	327	2
1703	Beijing	Mandarin	82	star	星星	ɕ i ŋ ⁵⁵ + ɕ i ŋ ⁰	星 星	328	2 2
1704	Ha_erbin	Mandarin	82	star	星星	ɕ i ŋ ⁴⁴ + ɕ j ə ⁰	星 星	328	2 2
1705	Jinan	Mandarin	82	star	星星	ɕ i ŋ ²¹³ + ɕ i ŋ ⁰	星 星	328	2 2
1706	Rongcheng	Mandarin	82	star	星星	s i ŋ ⁵² + s i ŋ ⁰	星 星	328	2 2
1707	Taiyuan	Jin	82	star	星星	ɕ i ŋ ²¹ + ɕ i ŋ ²¹	星 星	328	3 3
1708	Xi_an	Mandarin	82	star	星星	ɕ i ŋ ²¹ + ɕ i ŋ ²⁴	星 星	328	2 2
1709	Chengdu	Mandarin	82	star	星星	ɕ i n ⁴⁵ + ɕ j ə ⁵⁵	星 星	328	2 2
1710	Chengdu	Mandarin	82	star	星星	ɕ i n ⁴⁵ + ɕ j ə ²¹³	星	329	2
1711	Nanjing	Mandarin	82	star	星星	ɕ i n ³¹ + ɕ i n ⁰	星 星	328	2 2
1712	Jixi	Hui	82	star	星星	ɕ j ɑ̃ ⁵⁵ + ɕ j ɑ ⁵⁵	星 星	328	3 3
1713	Suzhou	Wu	82	star	星星	s i n ⁴⁴	星	329	3
1714	Wenzhou	Wu	82	star	星星	s e ŋ ⁴⁴	星	329	2
1715	Changsha	Xiang	82	star	星星	ɕ i n ³³ + ɕ i n ⁰	星 星	328	3 3
1716	Loudi	Xiang	82	star	星星	s j ɔ̃ ⁴⁴ + ts ɿ ⁰	星	329	2
1717	Nanchang	Gan	82	star	星星	ɕ j a ŋ ⁴² + ts ɿ ⁰	星	329	2
1718	Meixian	Hakka	82	star	星星	s e n ³³ + n e ⁰	星	329	3
1719	Guilin	Pinghua	82	star	星星	s ei ⁴² + ts e ²³	星	329	2
1720	Guangzhou	Yue	82	star	星星	s ɛ ŋ ⁵⁵ + s ɛ ŋ ⁵⁵	星 星	328	2 2
1721	Fuzhou	Min	82	star	星星	s i ŋ ⁵⁵	星	329	2
1722	Xiamen	Min	82	star	星星	tsʰ ĩ ⁵⁵	星	329	1
1723	Beijing	Mandarin	83	snow	雪	ɕ y ɛ ²¹³	雪	330	2
1724	Ha_erbin	Mandarin	83	snow	雪	ɕ y ɛ ²¹³	雪	330	2
1725	Jinan	Mandarin	83	snow	雪	ɕ y ɤ ²¹⁴	雪	330	2
1726	Rongcheng	Mandarin	83	snow	雪	s j ɛ ²¹⁴	雪	330	2
1727	Taiyuan	Jin	83	snow	雪	ɕ y ə ʔ ²	雪	330	2
1728	Xi_an	Mandarin	83	snow	雪	ɕ y ɛ ²¹	雪	330	2
1729	Chengdu	Mandarin	83	snow	雪	ɕ y e ²¹	雪	330	2
1730	Nanjing	Mandarin	83	snow	雪	ɕ y e ʔ ⁵	雪	330	2
1731	Jixi	Hui	83	snow	雪	ɕ j a ʔ ³²	雪	330	2
1732	Suzhou	Wu	83	snow	雪	s j ə ʔ ⁴	雪	330	2
1733	Wenzhou	Wu	83	snow	雪	ɕ y ⁴¹	雪	330	2
1734	Changsha	Xiang	83	snow	雪	ɕ j e ²⁴	雪	330	2
1735	Loudi	Xiang	83	snow	雪	s w e ¹³	雪	330	2
1736	Nanchang	Gan	83	snow	雪	ɕ y e t ⁵	雪	330	2
1737	Meixian	Hakka	83	snow	雪	s j e t ¹	雪	330	2
1738	Guilin	Pinghua	83	snow	雪	ɕ y e ⁵⁵	雪	330	2
1739	Guangzhou	Yue	83	snow	雪	s y t ³	雪	330	2
1740	Fuzhou	Min	83	snow	雪	s w o ʔ ²⁴	雪	330	1
1741	Xiamen	Min	83	snow	雪	s e ʔ ³²	雪	330	1
1742	Beijing	Mandarin	84	blood	血	ɕ y ɛ ²¹³	血	331	2
1743	Ha_erbin	Mandarin	84	blood	血	ɕ y ɛ ²¹³	血	331	2
1744	Jinan	Mandarin	84	blood	血	ɕ j ə ²¹⁴	血	331	2
1745	Rongcheng	Mandarin	84	blood	血	s j ɛ ²¹⁴	血	331	2
1746	Taiyuan	Jin	84	blood	血	ɕ y ə ʔ ²	血	331	2
1747	Xi_an	Mandarin	84	blood	血	ɕ j ɛ ²¹	血	331	2
1748	Chengdu	Mandarin	84	blood	血	ɕ y e ²¹	血	331	2
1749	Nanjing	Mandarin	84	blood	血	ɕ y e ʔ ⁵	血	331	2
1750	Jixi	Hui	84	blood	血	ɕ y a ʔ ³²	血	331	2
1751	Suzhou	Wu	84	blood	血	ɕ y ə ʔ ⁴	血	331	2
1752	Wenzhou	Wu	84	blood	血	ɕ y ⁴¹	血	331	2
1753	Changsha	Xiang	84	blood	血	ɕ j e ²⁴	血	331	2
1754	Loudi	Xiang	84	blood	血	s w e ¹³	血	331	2
1755	Nanchang	Gan	84	blood	血	ɕ y e t ⁵	血	331	2
1756	Meixian	Hakka	84	blood	血	ç j a t ¹	血	331	2
1757	Guilin	Pinghua	84	blood	血	ɕ y e ⁵⁵	血	331	2
1758	Guangzhou	Yue	84	blood	血	h y t ³	血	331	2
1759	Fuzhou	Min	84	blood	血	h ai ʔ ²⁴	血	331	1
1760	Xiamen	Min	84	blood	血	h w i ʔ ³²	血	331	1
1761	Beijing	Mandarin	85	squeeze	壓	j a̠ ⁵⁵	壓	332	2
1762	Ha_erbin	Mandarin	85	squeeze	壓	j a ⁴⁴	壓	332	2
1763	Jinan	Mandarin	85	squeeze	壓	j a ²¹⁴	壓	332	2
1764	Rongcheng	Mandarin	85	squeeze	壓	j a ²¹⁴	壓	332	2
1765	Taiyuan	Jin	85	squeeze	壓	j a ⁴⁵	壓	332	3
1766	Taiyuan	Jin	85	squeeze	壓	tɕ i ⁵³	挤	333	2
1767	Xi_an	Mandarin	85	squeeze	壓	ɲ j ɑ ²¹	壓	332	2
1768	Chengdu	Mandarin	85	squeeze	壓	ts a ²¹³	榨	334	2
